frameId,swimmerId,swimmerName,lane,cumul,eventId,eventX,eventY,event,TempsVideo (s),Temps (s),distance (m),tempo (s),frequence (cylce/min),amplitude (m),vitesse (m/s)
32,5,Ligne 6,ligne6,0.00,0,0.0000,,reaction,24.04,0.64,0.00
47.00,5,Ligne 6,ligne6,3.68,1,3.6811,10,enter,24.34,0.94,3.68
209.00,5,Ligne 6,ligne6,11.96,2,11.9576,10,end,27.58,4.18,11.96
240.00,5,Ligne 6,ligne6,13.30,3,13.3004,10,cycle,28.2,4.8,13.30,,,,
244.00,5,Ligne 6,ligne6,13.59,4,13.5889,10,respi,28.279999999999998,4.88,13.59
261.00,5,Ligne 6,ligne6,14.19,5,14.1908,10,cycle,28.619999999999997,5.22,14.19,0.84,71.43,1.78,2.12
279.00,5,Ligne 6,ligne6,15.00,6,15.0000,10,section,28.979999999999997,5.58,15.00
289.00,5,Ligne 6,ligne6,15.40,7,15.4030,10,cycle,29.18,5.78,15.40,1.12,53.57,2.42,2.16
294.00,5,Ligne 6,ligne6,15.66,8,15.6626,10,respi,29.279999999999998,5.88,15.66
313.00,5,Ligne 6,ligne6,16.48,9,16.4792,10,cycle,29.659999999999997,6.26,16.48,0.96,62.50,2.15,2.24
342.00,5,Ligne 6,ligne6,17.71,10,17.7131,10,cycle,30.24,6.84,17.71,1.16,51.72,2.47,2.13
346.00,5,Ligne 6,ligne6,17.95,11,17.9466,10,respi,30.32,6.92,17.95
365.00,5,Ligne 6,ligne6,18.84,12,18.8370,10,cycle,30.7,7.3,18.84,0.92,65.22,2.25,2.44
394.00,5,Ligne 6,ligne6,19.96,13,19.9557,10,cycle,31.279999999999998,7.88,19.96,1.16,51.72,2.24,1.93
401.00,5,Ligne 6,ligne6,20.27,14,20.2682,10,respi,31.419999999999998,8.02,20.27
418.00,5,Ligne 6,ligne6,21.09,15,21.0941,10,cycle,31.759999999999998,8.36,21.09,0.96,62.50,2.28,2.37
449.00,5,Ligne 6,ligne6,22.26,16,22.2577,10,cycle,32.379999999999995,8.98,22.26,1.24,48.39,2.33,1.88
455.00,5,Ligne 6,ligne6,22.55,17,22.5549,10,respi,32.5,9.1,22.55
