frameId,swimmerId,swimmerName,lane,cumul,eventId,eventX,eventY,event,TempsVideo (s),Temps (s),distance (m),tempo (s),frequence (cylce/min),amplitude (m),vitesse (m/s)
35,3,Ligne 4,ligne4,0.00,0,0.0000,,reaction,24.099999999999998,0.7,0.00
49.00,3,Ligne 4,ligne4,3.62,1,3.6234,6,enter,24.38,0.98,3.62
194.00,3,Ligne 4,ligne4,11.49,2,11.4870,6,end,27.279999999999998,3.88,11.49
229.00,3,Ligne 4,ligne4,13.00,3,13.0037,6,cycle,27.979999999999997,4.58,13.00,,,,
234.00,3,Ligne 4,ligne4,13.20,4,13.2039,6,respi,28.08,4.68,13.20
246.00,3,Ligne 4,ligne4,13.66,5,13.6627,6,cycle,28.32,4.92,13.66,0.68,88.24,1.32,1.94
280.00,3,Ligne 4,ligne4,15.00,6,15.0000,6,section,29,5.6,15.00
286.00,3,Ligne 4,ligne4,15.27,7,15.2740,6,cycle,29.119999999999997,5.72,15.27,1.60,37.50,3.22,2.01
288.00,3,Ligne 4,ligne4,15.45,8,15.4521,6,respi,29.159999999999997,5.76,15.45
303.00,3,Ligne 4,ligne4,16.08,9,16.0763,6,cycle,29.459999999999997,6.06,16.08,0.68,88.24,1.60,2.36
343.00,3,Ligne 4,ligne4,17.74,10,17.7368,6,cycle,30.259999999999998,6.86,17.74,1.60,37.50,3.32,2.08
349.00,3,Ligne 4,ligne4,17.95,11,17.9467,6,respi,30.38,6.98,17.95
361.00,3,Ligne 4,ligne4,18.44,12,18.4424,6,cycle,30.619999999999997,7.22,18.44,0.72,83.33,1.41,1.96
401.00,3,Ligne 4,ligne4,20.18,13,20.1783,6,cycle,31.419999999999998,8.02,20.18,1.60,37.50,3.47,2.17
407.00,3,Ligne 4,ligne4,20.39,14,20.3935,6,respi,31.54,8.14,20.39
419.00,3,Ligne 4,ligne4,20.92,15,20.9181,6,cycle,31.78,8.38,20.92,0.72,83.33,1.48,2.05
460.00,3,Ligne 4,ligne4,22.53,16,22.5315,6,cycle,32.599999999999994,9.2,22.53,1.64,36.59,3.23,1.97
468.00,3,Ligne 4,ligne4,22.72,17,22.7163,6,respi,32.76,9.36,22.72
478.00,3,Ligne 4,ligne4,23.29,18,23.2901,6,cycle,32.96,9.56,23.29,0.72,83.33,1.52,2.11
