frameId,swimmerId,swimmerName,lane,cumul,eventId,eventX,eventY,event,TempsVideo (s),Temps (s),distance (m),tempo (s),frequence (cylce/min),amplitude (m),vitesse (m/s)
34,1,Ligne 2,ligne2,0.00,0,0.0000,,reaction,24.08,0.68,0.00
51.00,1,Ligne 2,ligne2,3.89,1,3.8934,2,enter,24.419999999999998,1.02,3.89
188.00,1,Ligne 2,ligne2,11.19,2,11.1908,2,end,27.159999999999997,3.76,11.19
220.00,1,Ligne 2,ligne2,12.63,3,12.6298,2,cycle,27.799999999999997,4.4,12.63,,,,
230.00,1,Ligne 2,ligne2,13.03,4,13.0277,2,respi,28,4.6,13.03
241.00,1,Ligne 2,ligne2,13.53,5,13.5253,2,cycle,28.22,4.82,13.53,0.84,71.43,1.79,2.13
276.00,1,Ligne 2,ligne2,15.00,6,15.0000,2,section,28.919999999999998,5.52,15.00
276.00,1,Ligne 2,ligne2,14.98,7,14.9755,2,cycle,28.919999999999998,5.52,14.98,1.40,42.86,2.90,2.07
285.00,1,Ligne 2,ligne2,15.14,8,15.1384,2,respi,29.099999999999998,5.7,15.14
295.00,1,Ligne 2,ligne2,15.78,9,15.7768,2,cycle,29.299999999999997,5.9,15.78,0.76,78.95,1.60,2.11
333.00,1,Ligne 2,ligne2,17.31,10,17.3111,2,cycle,30.06,6.66,17.31,1.52,39.47,3.07,2.02
338.00,1,Ligne 2,ligne2,17.54,11,17.5381,2,respi,30.159999999999997,6.76,17.54
351.00,1,Ligne 2,ligne2,18.14,12,18.1420,2,cycle,30.419999999999998,7.02,18.14,0.72,83.33,1.66,2.31
392.00,1,Ligne 2,ligne2,19.84,13,19.8449,2,cycle,31.24,7.84,19.84,1.64,36.59,3.41,2.08
398.00,1,Ligne 2,ligne2,20.05,14,20.0547,2,respi,31.36,7.96,20.05
410.00,1,Ligne 2,ligne2,20.58,15,20.5804,2,cycle,31.599999999999998,8.2,20.58,0.72,83.33,1.47,2.04
450.00,1,Ligne 2,ligne2,22.22,16,22.2240,2,cycle,32.4,9,22.22,1.60,37.50,3.29,2.05
457.00,1,Ligne 2,ligne2,22.48,17,22.4795,2,respi,32.54,9.14,22.48
468.00,1,Ligne 2,ligne2,22.88,18,22.8811,2,cycle,32.76,9.36,22.88,0.72,83.33,1.31,1.83
509.00,1,Ligne 2,ligne2,24.68,19,24.6751,2,cycle,33.58,10.18,24.68,1.64,36.59,3.59,2.19
515.00,1,Ligne 2,ligne2,24.86,20,24.8645,2,respi,33.7,10.3,24.86
520.00,1,Ligne 2,ligne2,25.00,21,25.0000,2,section,33.8,10.4,25.00
527.00,1,Ligne 2,ligne2,25.35,22,25.3459,2,cycle,33.94,10.54,25.35,0.72,83.33,1.34,1.86
568.00,1,Ligne 2,ligne2,27.13,23,27.1331,2,cycle,34.76,11.36,27.13,1.64,36.59,3.57,2.18
573.00,1,Ligne 2,ligne2,27.26,24,27.2635,2,respi,34.86,11.46,27.26
586.00,1,Ligne 2,ligne2,27.81,25,27.8125,2,cycle,35.12,11.72,27.81,0.72,83.33,1.36,1.89
626.00,1,Ligne 2,ligne2,29.51,26,29.5081,2,cycle,35.92,12.52,29.51,1.60,37.50,3.39,2.12
632.00,1,Ligne 2,ligne2,29.70,27,29.7032,2,respi,36.04,12.64,29.70
644.00,1,Ligne 2,ligne2,30.41,28,30.4051,2,cycle,36.28,12.88,30.41,0.72,83.33,1.79,2.49
687.00,1,Ligne 2,ligne2,32.14,29,32.1379,2,cycle,37.14,13.74,32.14,1.72,34.88,3.47,2.01
693.00,1,Ligne 2,ligne2,32.36,30,32.3642,2,respi,37.26,13.86,32.36
704.00,1,Ligne 2,ligne2,32.83,31,32.8273,2,cycle,37.48,14.08,32.83,0.68,88.24,1.38,2.03
745.00,1,Ligne 2,ligne2,34.58,32,34.5813,2,cycle,38.3,14.9,34.58,1.64,36.59,3.51,2.14
753.00,1,Ligne 2,ligne2,34.73,33,34.7317,2,respi,38.46,15.06,34.73
759.00,1,Ligne 2,ligne2,35.00,34,35.0000,2,section,38.58,15.18,35.00
764.00,1,Ligne 2,ligne2,35.16,35,35.1589,2,cycle,38.68,15.28,35.16,0.76,78.95,1.16,1.52
806.00,1,Ligne 2,ligne2,36.92,36,36.9213,2,cycle,39.519999999999996,16.12,36.92,1.68,35.71,3.52,2.10
809.00,1,Ligne 2,ligne2,37.09,37,37.0881,2,respi,39.58,16.18,37.09
826.00,1,Ligne 2,ligne2,37.85,38,37.8488,2,cycle,39.92,16.52,37.85,0.80,75.00,1.85,2.32
868.00,1,Ligne 2,ligne2,39.55,39,39.5517,2,cycle,40.76,17.36,39.55,1.68,35.71,3.41,2.03
872.00,1,Ligne 2,ligne2,39.69,40,39.6934,2,respi,40.84,17.44,39.69
887.00,1,Ligne 2,ligne2,40.30,41,40.3037,2,cycle,41.14,17.74,40.30,0.76,78.95,1.50,1.98
931.00,1,Ligne 2,ligne2,42.13,42,42.1321,2,cycle,42.019999999999996,18.62,42.13,1.76,34.09,3.66,2.08
939.00,1,Ligne 2,ligne2,42.36,43,42.3565,2,respi,42.18,18.78,42.36
951.00,1,Ligne 2,ligne2,42.73,44,42.7320,2,cycle,42.42,19.02,42.73,0.80,75.00,1.20,1.50
995.00,1,Ligne 2,ligne2,44.86,45,44.8612,2,cycle,43.3,19.9,44.86,1.76,34.09,4.26,2.42
1003.00,1,Ligne 2,ligne2,44.92,46,44.9190,2,respi,43.459999999999994,20.06,44.92
1005.00,1,Ligne 2,ligne2,45.00,47,45.0000,2,section,43.5,20.1,45.00
1013.00,1,Ligne 2,ligne2,45.30,48,45.3028,2,cycle,43.66,20.26,45.30,0.72,83.33,0.88,1.23
1054.00,1,Ligne 2,ligne2,47.23,49,47.2343,2,cycle,44.48,21.08,47.23,1.64,36.59,3.86,2.36
1060.00,1,Ligne 2,ligne2,47.36,50,47.3594,2,respi,44.599999999999994,21.2,47.36
1073.00,1,Ligne 2,ligne2,47.84,51,47.8405,2,cycle,44.86,21.46,47.84,0.76,78.95,1.21,1.60
1131.5,1,Ligne 2,ligne2,50.00,52,50.0000,,turn,46.03,22.63,50.00
1208.00,1,Ligne 2,ligne2,55.00,53,45.0000,2,section,47.56,24.16,55.00
1256.00,1,Ligne 2,ligne2,56.53,54,43.4683,2,end,48.519999999999996,25.12,56.53
1277.00,1,Ligne 2,ligne2,57.33,55,42.6718,2,cycle,48.94,25.54,57.33
1282.00,1,Ligne 2,ligne2,57.64,56,42.3609,2,respi,49.04,25.64,57.64
1298.00,1,Ligne 2,ligne2,58.20,57,41.7959,2,cycle,49.36,25.96,58.20,0.84,71.43,1.75,2.09
1337.00,1,Ligne 2,ligne2,59.65,58,40.3518,2,cycle,50.14,26.74,59.65,1.56,38.46,2.89,1.85
1342.00,1,Ligne 2,ligne2,59.89,59,40.1084,2,respi,50.239999999999995,26.84,59.89
1359.00,1,Ligne 2,ligne2,60.69,60,39.3067,2,cycle,50.58,27.18,60.69,0.88,68.18,2.09,2.38
1399.00,1,Ligne 2,ligne2,62.14,61,37.8562,2,cycle,51.379999999999995,27.98,62.14,1.60,37.50,2.90,1.81
1405.00,1,Ligne 2,ligne2,62.33,62,37.6699,2,respi,51.5,28.1,62.33
1421.00,1,Ligne 2,ligne2,63.03,63,36.9726,2,cycle,51.82,28.42,63.03,0.88,68.18,1.77,2.01
1461.00,1,Ligne 2,ligne2,64.54,64,35.4622,2,cycle,52.62,29.22,64.54,1.60,37.50,3.02,1.89
1461.00,1,Ligne 2,ligne2,64.66,65,35.3383,2,respi,52.62,29.22,64.66
1471.00,1,Ligne 2,ligne2,65.00,66,35.0000,2,section,52.82,29.42,65.00
1483.00,1,Ligne 2,ligne2,65.48,67,34.5151,2,cycle,53.06,29.66,65.48,0.88,68.18,1.89,2.15
1522.00,1,Ligne 2,ligne2,66.92,68,33.0821,2,cycle,53.84,30.44,66.92,1.56,38.46,2.87,1.84
1526.00,1,Ligne 2,ligne2,67.09,69,32.9134,2,respi,53.92,30.52,67.09
1545.00,1,Ligne 2,ligne2,67.85,70,32.1503,2,cycle,54.3,30.9,67.85,0.92,65.22,1.86,2.03
1584.00,1,Ligne 2,ligne2,69.33,71,30.6654,2,cycle,55.08,31.68,69.33,1.56,38.46,2.97,1.90
1587.00,1,Ligne 2,ligne2,69.49,72,30.5073,2,respi,55.14,31.74,69.49
1606.00,1,Ligne 2,ligne2,70.20,73,29.8010,2,cycle,55.519999999999996,32.12,70.20,0.88,68.18,1.73,1.96
1647.00,1,Ligne 2,ligne2,71.78,74,28.2249,2,cycle,56.339999999999996,32.94,71.78,1.64,36.59,3.15,1.92
1651.00,1,Ligne 2,ligne2,71.97,75,28.0333,2,respi,56.42,33.02,71.97
1669.00,1,Ligne 2,ligne2,72.72,76,27.2810,2,cycle,56.78,33.38,72.72,0.88,68.18,1.89,2.15
1708.00,1,Ligne 2,ligne2,74.11,77,25.8912,2,cycle,57.559999999999995,34.16,74.11,1.56,38.46,2.78,1.78
1711.00,1,Ligne 2,ligne2,74.28,78,25.7212,2,respi,57.62,34.22,74.28
1728.00,1,Ligne 2,ligne2,75.00,79,25.0000,2,section,57.96,34.56,75.00
1732.00,1,Ligne 2,ligne2,75.19,80,24.8138,2,cycle,58.04,34.64,75.19,0.96,62.50,2.15,2.24
1771.00,1,Ligne 2,ligne2,76.57,81,23.4311,2,cycle,58.82,35.42,76.57,1.56,38.46,2.77,1.77
1775.00,1,Ligne 2,ligne2,76.74,82,23.2593,2,respi,58.9,35.5,76.74
1795.00,1,Ligne 2,ligne2,77.57,83,22.4256,2,cycle,59.3,35.9,77.57,0.96,62.50,2.01,2.09
1833.00,1,Ligne 2,ligne2,78.97,84,21.0309,2,cycle,60.059999999999995,36.66,78.97,1.52,39.47,2.79,1.84
1838.00,1,Ligne 2,ligne2,79.12,85,20.8823,2,respi,60.16,36.76,79.12
1858.00,1,Ligne 2,ligne2,80.04,86,19.9596,2,cycle,60.559999999999995,37.16,80.04,1.00,60.00,2.14,2.14
1896.00,1,Ligne 2,ligne2,81.26,87,18.7448,2,cycle,61.32,37.92,81.26,1.52,39.47,2.43,1.60
1901.00,1,Ligne 2,ligne2,81.55,88,18.4522,2,respi,61.42,38.02,81.55
1920.00,1,Ligne 2,ligne2,82.28,89,17.7150,2,cycle,61.8,38.4,82.28,0.96,62.50,2.06,2.15
1958.00,1,Ligne 2,ligne2,83.60,90,16.3997,2,cycle,62.559999999999995,39.16,83.60,1.52,39.47,2.63,1.73
1961.00,1,Ligne 2,ligne2,83.72,91,16.2784,2,respi,62.62,39.22,83.72
1983.00,1,Ligne 2,ligne2,84.56,92,15.4367,2,cycle,63.059999999999995,39.66,84.56,1.00,60.00,1.93,1.93
1996.00,1,Ligne 2,ligne2,85.00,93,15.0000,2,section,63.32,39.92,85.00
2022.00,1,Ligne 2,ligne2,85.96,94,14.0379,2,cycle,63.839999999999996,40.44,85.96,1.56,38.46,2.80,1.79
2027.00,1,Ligne 2,ligne2,86.12,95,13.8807,2,respi,63.94,40.54,86.12
2048.00,1,Ligne 2,ligne2,87.02,96,12.9846,2,cycle,64.36,40.96,87.02,1.04,57.69,2.11,2.03
2084.00,1,Ligne 2,ligne2,88.12,97,11.8781,2,cycle,65.08,41.68,88.12,1.44,41.67,2.21,1.54
2087.00,1,Ligne 2,ligne2,88.29,98,11.7107,2,respi,65.14,41.74,88.29
2112.00,1,Ligne 2,ligne2,89.25,99,10.7537,2,cycle,65.64,42.24,89.25,1.12,53.57,2.25,2.01
2147.00,1,Ligne 2,ligne2,90.43,100,9.5654,2,cycle,66.34,42.94,90.43,1.40,42.86,2.38,1.70
2151.00,1,Ligne 2,ligne2,90.56,101,9.4376,2,respi,66.42,43.02,90.56
2175.00,1,Ligne 2,ligne2,91.52,102,8.4761,2,cycle,66.9,43.5,91.52,1.12,53.57,2.18,1.95
2211.00,1,Ligne 2,ligne2,92.70,103,7.3028,2,cycle,67.62,44.22,92.70,1.44,41.67,2.35,1.63
2214.00,1,Ligne 2,ligne2,92.85,104,7.1477,2,respi,67.68,44.28,92.85
2238.00,1,Ligne 2,ligne2,93.78,105,6.2216,2,cycle,68.16,44.76,93.78,1.08,55.56,2.16,2.00
2271.00,1,Ligne 2,ligne2,94.85,106,5.1504,2,cycle,68.82,45.42,94.85,1.32,45.45,2.14,1.62
2274.00,1,Ligne 2,ligne2,95.00,107,5.0000,2,section,68.88,45.48,95.00
2300.00,1,Ligne 2,ligne2,95.90,108,4.1040,2,cycle,69.4,46,95.90,1.16,51.72,2.09,1.80
2331.00,1,Ligne 2,ligne2,96.95,109,3.0476,2,cycle,70.02,46.62,96.95,1.24,48.39,2.11,1.70
2361.00,1,Ligne 2,ligne2,97.98,110,2.0249,2,cycle,70.62,47.22,97.98,1.20,50.00,2.05,1.70
2392.00,1,Ligne 2,ligne2,99.01,111,0.9884,2,cycle,71.24000000000001,47.84,99.01,1.24,48.39,2.07,1.67
2398,1,Ligne 2,ligne2,100.00,112,0.0000,,finish,71.36,47.96,100.00
