frameId,swimmerId,swimmerName,lane,cumul,eventId,eventX,eventY,event,TempsVideo (s),Temps (s),distance (m),tempo (s),frequence (cylce/min),amplitude (m),vitesse (m/s)
30.5,7,Ligne 8,ligne8,0.00,0,0.0000,,reaction,24.009999999999998,0.61,0.00
49,7,Ligne 8,ligne8,4.03,1,4.0316,14,enter,24.38,0.98,4.03
208,7,Ligne 8,ligne8,12.33,2,12.3287,14,end,27.56,4.16,12.33
242,7,Ligne 8,ligne8,13.94,3,13.9397,14,cycle,28.24,4.84,13.94,,,,
266,7,Ligne 8,ligne8,15.00,4,15.0000,14,section,28.72,5.32,15.00
296,7,Ligne 8,ligne8,16.22,5,16.2152,14,cycle,29.32,5.92,16.22,2.16,27.78,4.56,2.11
305,7,Ligne 8,ligne8,16.60,6,16.6040,14,respi,29.5,6.1,16.60
317,7,Ligne 8,ligne8,17.21,7,17.2120,14,cycle,29.74,6.34,17.21,0.84,71.43,1.98,2.36
353,7,Ligne 8,ligne8,18.69,8,18.6895,14,cycle,30.459999999999997,7.06,18.69,1.44,41.67,2.96,2.06
362,7,Ligne 8,ligne8,19.04,9,19.0375,14,respi,30.64,7.24,19.04
375,7,Ligne 8,ligne8,19.66,10,19.6556,14,cycle,30.9,7.5,19.66,0.88,68.18,1.94,2.20
416,7,Ligne 8,ligne8,21.32,11,21.3235,14,cycle,31.72,8.32,21.32,1.64,36.59,3.32,2.02
418,7,Ligne 8,ligne8,21.51,12,21.5092,14,respi,31.759999999999998,8.36,21.51
437,7,Ligne 8,ligne8,22.24,13,22.2404,14,cycle,32.14,8.74,22.24,0.84,71.43,1.84,2.19
478,7,Ligne 8,ligne8,23.92,14,23.9160,14,cycle,32.96,9.56,23.92,1.64,36.59,3.36,2.05
484,7,Ligne 8,ligne8,24.20,15,24.1952,14,respi,33.08,9.68,24.20
500,7,Ligne 8,ligne8,24.82,16,24.8237,14,cycle,33.4,10,24.82,0.88,68.18,1.80,2.05
506,7,Ligne 8,ligne8,25.00,17,25.0000,14,section,33.519999999999996,10.12,25.00
542,7,Ligne 8,ligne8,26.51,18,26.5117,14,cycle,34.239999999999995,10.84,26.51,1.68,35.71,3.38,2.01
545,7,Ligne 8,ligne8,26.67,19,26.6711,14,respi,34.3,10.9,26.67
564,7,Ligne 8,ligne8,27.38,20,27.3808,14,cycle,34.68,11.28,27.38,0.88,68.18,1.74,1.98
607,7,Ligne 8,ligne8,29.15,21,29.1536,14,cycle,35.54,12.14,29.15,1.72,34.88,3.54,2.06
610,7,Ligne 8,ligne8,29.36,22,29.3559,14,respi,35.599999999999994,12.2,29.36
628,7,Ligne 8,ligne8,29.95,23,29.9473,14,cycle,35.96,12.56,29.95,0.84,71.43,1.60,1.90
673,7,Ligne 8,ligne8,31.85,24,31.8490,14,cycle,36.86,13.46,31.85,1.80,33.33,3.80,2.11
677,7,Ligne 8,ligne8,32.01,25,32.0069,14,respi,36.94,13.54,32.01
694,7,Ligne 8,ligne8,32.74,26,32.7403,14,cycle,37.28,13.88,32.74,0.84,71.43,1.78,2.12
739,7,Ligne 8,ligne8,34.48,27,34.4779,14,cycle,38.18,14.78,34.48,1.80,33.33,3.48,1.93
741,7,Ligne 8,ligne8,34.66,28,34.6615,14,respi,38.22,14.82,34.66
752,7,Ligne 8,ligne8,35.00,29,35.0000,14,section,38.44,15.04,35.00
760,7,Ligne 8,ligne8,35.11,30,35.1147,14,cycle,38.599999999999994,15.2,35.11,0.84,71.43,1.26,1.50
802,7,Ligne 8,ligne8,36.93,31,36.9286,14,cycle,39.44,16.04,36.93,1.68,35.71,3.64,2.17
805,7,Ligne 8,ligne8,37.11,32,37.1125,14,respi,39.5,16.1,37.11
824,7,Ligne 8,ligne8,37.64,33,37.6351,14,cycle,39.879999999999995,16.48,37.64,0.88,68.18,1.42,1.61
869,7,Ligne 8,ligne8,39.57,34,39.5664,14,cycle,40.78,17.38,39.57,1.80,33.33,3.86,2.14
873,7,Ligne 8,ligne8,39.78,35,39.7800,14,respi,40.86,17.46,39.78
890,7,Ligne 8,ligne8,40.22,36,40.2229,14,cycle,41.2,17.8,40.22,0.84,71.43,1.30,1.55
931,7,Ligne 8,ligne8,42.02,37,42.0150,14,cycle,42.019999999999996,18.62,42.02,1.64,36.59,3.60,2.20
936,7,Ligne 8,ligne8,42.33,38,42.3276,14,respi,42.12,18.72,42.33
952,7,Ligne 8,ligne8,42.82,39,42.8242,14,cycle,42.44,19.04,42.82,0.84,71.43,1.60,1.90
992,7,Ligne 8,ligne8,44.50,40,44.4997,14,cycle,43.239999999999995,19.84,44.50,1.60,37.50,3.36,2.10
995,7,Ligne 8,ligne8,44.66,41,44.6604,14,respi,43.3,19.9,44.66
1005,7,Ligne 8,ligne8,45.00,42,45.0000,14,section,43.5,20.1,45.00
1012,7,Ligne 8,ligne8,45.04,43,45.0425,14,cycle,43.64,20.24,45.04,0.80,75.00,1.08,1.35
1054,7,Ligne 8,ligne8,47.00,44,47.0027,14,cycle,44.48,21.08,47.00,1.68,35.71,3.92,2.33
1060,7,Ligne 8,ligne8,47.33,45,47.3289,14,respi,44.599999999999994,21.2,47.33
1076,7,Ligne 8,ligne8,47.69,46,47.6885,14,cycle,44.92,21.52,47.69,0.88,68.18,1.38,1.57
1141,7,Ligne 8,ligne8,50.00,47,50.0000,,turn,46.22,22.82,50.00
1212,7,Ligne 8,ligne8,55.00,48,45.0000,14,section,47.64,24.24,55.00
1286,7,Ligne 8,ligne8,57.39,49,42.6118,14,end,49.12,25.72,57.39
1311,7,Ligne 8,ligne8,58.36,50,41.6430,14,cycle,49.62,26.22,58.36
1334,7,Ligne 8,ligne8,59.44,51,40.5598,14,cycle,50.08,26.68,59.44,0.92,65.22,2.16,2.35
1367,7,Ligne 8,ligne8,60.63,52,39.3673,14,cycle,50.739999999999995,27.34,60.63,1.32,45.45,2.38,1.80
1376,7,Ligne 8,ligne8,60.96,53,39.0408,14,respi,50.92,27.52,60.96
1389,7,Ligne 8,ligne8,61.69,54,38.3129,14,cycle,51.18,27.78,61.69,0.88,68.18,2.12,2.41
1425,7,Ligne 8,ligne8,62.93,55,37.0703,14,cycle,51.9,28.5,62.93,1.44,41.67,2.48,1.72
1429,7,Ligne 8,ligne8,63.16,56,36.8416,14,respi,51.98,28.58,63.16
1447,7,Ligne 8,ligne8,63.95,57,36.0547,14,cycle,52.34,28.94,63.95,0.88,68.18,2.04,2.32
1475,7,Ligne 8,ligne8,65.00,58,35.0000,14,section,52.9,29.5,65.00
1482,7,Ligne 8,ligne8,65.19,59,34.8069,14,cycle,53.04,29.64,65.19,1.40,42.86,2.48,1.77
1487,7,Ligne 8,ligne8,65.47,60,34.5261,14,respi,53.14,29.74,65.47
1506,7,Ligne 8,ligne8,66.17,61,33.8339,14,cycle,53.519999999999996,30.12,66.17,0.96,62.50,1.96,2.04
1543,7,Ligne 8,ligne8,67.66,62,32.3386,14,cycle,54.26,30.86,67.66,1.48,40.54,2.98,2.01
1548,7,Ligne 8,ligne8,67.95,63,32.0536,14,respi,54.36,30.96,67.95
1567,7,Ligne 8,ligne8,68.80,64,31.1959,14,cycle,54.739999999999995,31.34,68.80,0.96,62.50,2.28,2.37
1601,7,Ligne 8,ligne8,70.02,65,29.9824,14,cycle,55.42,32.02,70.02,1.36,44.12,2.44,1.79
1608,7,Ligne 8,ligne8,70.31,66,29.6870,14,respi,55.559999999999995,32.16,70.31
1626,7,Ligne 8,ligne8,71.04,67,28.9633,14,cycle,55.92,32.52,71.04,1.00,60.00,2.04,2.04
1662,7,Ligne 8,ligne8,72.36,68,27.6395,14,cycle,56.64,33.24,72.36,1.44,41.67,2.64,1.83
1667,7,Ligne 8,ligne8,72.63,69,27.3693,14,respi,56.74,33.34,72.63
1688,7,Ligne 8,ligne8,73.51,70,26.4887,14,cycle,57.16,33.76,73.51,1.04,57.69,2.30,2.21
1722,7,Ligne 8,ligne8,74.68,71,25.3163,14,cycle,57.839999999999996,34.44,74.68,1.36,44.12,2.34,1.72
1726,7,Ligne 8,ligne8,74.91,72,25.0856,14,respi,57.92,34.52,74.91
