frameId,swimmerId,swimmerName,lane,cumul,eventId,eventX,eventY,event,TempsVideo (s),Temps (s),distance (m),tempo (s),frequence (cylce/min),amplitude (m),vitesse (m/s)
31,2,Ligne 3,ligne3,0.00,0,0.0000,,reaction,24.02,0.62,0.00
49.00,2,Ligne 3,ligne3,3.91,1,3.9147,4,enter,24.38,0.98,3.91
198.00,2,Ligne 3,ligne3,11.99,2,11.9888,4,end,27.36,3.96,11.99
229.00,2,Ligne 3,ligne3,13.32,3,13.3172,4,cycle,27.979999999999997,4.58,13.32,,,,
233.00,2,Ligne 3,ligne3,13.52,4,13.5204,4,respi,28.06,4.66,13.52
253.00,2,Ligne 3,ligne3,14.44,5,14.4444,4,cycle,28.459999999999997,5.06,14.44,0.96,62.50,2.25,2.35
268.00,2,Ligne 3,ligne3,15.00,6,15.0000,4,section,28.759999999999998,5.36,15.00
286.00,2,Ligne 3,ligne3,15.75,7,15.7508,4,cycle,29.119999999999997,5.72,15.75,1.32,45.45,2.61,1.98
293.00,2,Ligne 3,ligne3,16.11,8,16.1131,4,respi,29.259999999999998,5.86,16.11
311.00,2,Ligne 3,ligne3,16.78,9,16.7775,4,cycle,29.619999999999997,6.22,16.78,1.00,60.00,2.05,2.05
343.00,2,Ligne 3,ligne3,18.06,10,18.0578,4,cycle,30.259999999999998,6.86,18.06,1.28,46.87,2.56,2.00
349.00,2,Ligne 3,ligne3,18.32,11,18.3207,4,respi,30.38,6.98,18.32
368.00,2,Ligne 3,ligne3,19.24,12,19.2405,4,cycle,30.759999999999998,7.36,19.24,1.00,60.00,2.37,2.37
399.00,2,Ligne 3,ligne3,20.47,13,20.4729,4,cycle,31.38,7.98,20.47,1.24,48.39,2.46,1.99
405.00,2,Ligne 3,ligne3,20.69,14,20.6935,4,respi,31.5,8.1,20.69
423.00,2,Ligne 3,ligne3,21.57,15,21.5682,4,cycle,31.86,8.46,21.57,0.96,62.50,2.19,2.28
455.00,2,Ligne 3,ligne3,22.79,16,22.7864,4,cycle,32.5,9.1,22.79,1.28,46.88,2.44,1.90
460.00,2,Ligne 3,ligne3,23.00,17,22.9988,4,respi,32.599999999999994,9.2,23.00
480.00,2,Ligne 3,ligne3,23.79,18,23.7900,4,cycle,33,9.6,23.79,1.00,60.00,2.01,2.01
509.00,2,Ligne 3,ligne3,25.00,19,25.0000,4,section,33.58,10.18,25.00
512.00,2,Ligne 3,ligne3,25.19,20,25.1853,4,cycle,33.64,10.24,25.19,1.28,46.87,2.79,2.18
516.00,2,Ligne 3,ligne3,25.34,21,25.3432,4,respi,33.72,10.32,25.34
537.00,2,Ligne 3,ligne3,26.20,22,26.2020,4,cycle,34.14,10.74,26.20,1.00,60.00,2.03,2.03
570.00,2,Ligne 3,ligne3,27.54,23,27.5362,4,cycle,34.8,11.4,27.54,1.32,45.45,2.67,2.02
574.00,2,Ligne 3,ligne3,27.69,24,27.6919,4,respi,34.879999999999995,11.48,27.69
595.00,2,Ligne 3,ligne3,28.56,25,28.5572,4,cycle,35.3,11.9,28.56,1.00,60.00,2.04,2.04
626.00,2,Ligne 3,ligne3,29.80,26,29.8033,4,cycle,35.92,12.52,29.80,1.24,48.39,2.49,2.01
633.00,2,Ligne 3,ligne3,30.11,27,30.1135,4,respi,36.06,12.66,30.11
652.00,2,Ligne 3,ligne3,31.03,28,31.0317,4,cycle,36.44,13.04,31.03,1.04,57.69,2.46,2.36
684.00,2,Ligne 3,ligne3,32.28,29,32.2767,4,cycle,37.08,13.68,32.28,1.28,46.87,2.49,1.95
691.00,2,Ligne 3,ligne3,32.46,30,32.4557,4,respi,37.22,13.82,32.46
709.00,2,Ligne 3,ligne3,33.30,31,33.2983,4,cycle,37.58,14.18,33.30,1.00,60.00,2.04,2.04
742.00,2,Ligne 3,ligne3,34.64,32,34.6384,4,cycle,38.239999999999995,14.84,34.64,1.32,45.45,2.68,2.03
745.00,2,Ligne 3,ligne3,34.79,33,34.7905,4,respi,38.3,14.9,34.79
752.00,2,Ligne 3,ligne3,35.00,34,35.0000,4,section,38.44,15.04,35.00
765.00,2,Ligne 3,ligne3,35.63,35,35.6255,4,cycle,38.7,15.3,35.63,0.92,65.22,1.97,2.15
798.00,2,Ligne 3,ligne3,36.96,36,36.9620,4,cycle,39.36,15.96,36.96,1.32,45.45,2.67,2.03
805.00,2,Ligne 3,ligne3,37.26,37,37.2571,4,respi,39.5,16.1,37.26
823.00,2,Ligne 3,ligne3,38.05,38,38.0482,4,cycle,39.86,16.46,38.05,1.00,60.00,2.17,2.17
856.00,2,Ligne 3,ligne3,39.39,39,39.3899,4,cycle,40.519999999999996,17.12,39.39,1.32,45.45,2.68,2.03
864.00,2,Ligne 3,ligne3,39.60,40,39.6009,4,respi,40.68,17.28,39.60
